"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Area_cm_2021","Area_cm_2022","log_2021","log_2022","log10_2021","log10_2022","Note_2021","Note_2022"
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_122","BA_S","Shallow","offshore","Pmas",-125,54.75657,56.26186,4.00289736149719,4.03001686330441,1.73843623572331,1.75021408571016,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P2","OCCH_BA1S_P2_123","BA_S","Shallow","offshore","Pmas",-125,62.97868,66.11897,4.14279625641862,4.19145569509404,1.79919355381206,1.8203260795213,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_124","BA_S","Shallow","offshore","Spis",-125,31.8715,31.87348,3.46171219352813,3.46177431606705,1.50340250358647,1.50342948306233,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_125","BA_S","Shallow","offshore","Pmas",-125,31.7107,35.58234,3.45665416336179,3.57184944736011,1.50120582899593,1.55123450517767,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_126","BA_S","Shallow","offshore","Pmas",-125,61.80011,74.32187,4.12390514439734,4.30840525565298,1.7909892481042,1.87111662833306,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_127","BA_S","Shallow","offshore","Pmas",-125,52.82533,57.17985,3.96699081052473,4.04620156359587,1.7228422187718,1.75724301173799,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_128","BA_S","Shallow","offshore","Pmas",-125,29.2472,30.36341,3.37578384260007,3.41323826506072,1.46608429493936,1.4823505439369,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_129","BA_S","Shallow","offshore","Pmas",-125,17.00511,19.35934,2.83351388712392,2.96317499035823,1.23057944557415,1.2868905472263,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_130","BA_S","Shallow","offshore","Pmas",-125,30.52136,27.85817,3.41842676636709,3.32712628062356,1.4846038814236,1.4449525842701,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_131","BA_S","Shallow","offshore","Pmas",-125,36.11135,37.28724,3.58660722035625,3.61865117697043,1.55764372455508,1.57156023809096,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_132","BA_S","Shallow","offshore","Pmas",-125,70.79672,80.97235,4.2598126719429,4.39410773837183,1.85001313736635,1.90833674366327,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_133","BA_S","Shallow","offshore","Pmas",-125,149.38073,165.94361,5.00649828178269,5.11164803185066,2.17429457743633,2.21996053366436,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_134","BA_S","Shallow","offshore","Pmas",-125,47.83302,53.11475,3.86771619598746,3.97245466745257,1.67972780148519,1.72521514168547,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_135","BA_S","Shallow","offshore","Pmas",-125,44.56507,36.93567,3.79695036832082,3.60917775079181,1.64899459302225,1.56744598137687,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_136","BA_S","Shallow","offshore","Pmas",-125,22.38495,25.05613,3.10838885805184,3.22111850817297,1.34995612866146,1.39891399365595,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_137","BA_S","Shallow","offshore","Pmas",-125,30.3205,29.62942,3.41182405140337,3.38876778663857,1.48173635874928,1.47172315018863,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_138","BA_S","Shallow","offshore","Pmas",-125,25.03482,27.2892,3.22026765582197,3.30649101952325,1.398544473175,1.4359908042416,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_139","BA_S","Shallow","offshore","Pmas",-125,174.93426,192.19744,5.16441024620384,5.25852317698859,2.24287487221094,2.2837475987265,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_140","BA_S","Shallow","offshore","Pmas",-125,285.64114,287.70161,5.65473626771062,5.6619238666489,2.45582075768491,2.45894229224194,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_141","BA_S","Shallow","offshore","Pmas",-125,85.09963,93.69915,4.44382268774379,4.54008911769843,1.92992767184361,1.97173565116543,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_142","BA_S","Shallow","offshore","Acor",-125,221.79528,267.5021,5.40175479425701,5.58912741677254,2.34595229974026,2.42732719575849,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_143","BA_S","Shallow","offshore","Spis",-125,119.94575,80.77566,4.78703955722823,4.39167568252212,2.07898486435681,1.90728051522805,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_144","BA_S","Shallow","offshore","Acor",-125,170.98551,192.35224,5.14157881607019,5.2593282745685,2.23295930808994,2.28409724816285,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_145","BA_S","Shallow","offshore","Acor",-125,179.9816,177.12607,5.19285462344294,5.17686173892414,2.25522810828706,2.24828248679083,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_146","BA_S","Shallow","offshore","Acor",-125,123.89539,145.82627,4.81943758051754,4.98241598167087,2.09305514709593,2.16383576738623,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_147","BA_S","Shallow","offshore","Atab",-125,461.01298,570.23276,6.13342619878248,6.34604462835326,2.66371315329207,2.75605216400559,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_148","BA_S","Shallow","offshore","Atab",-125,207.83971,245.0483,5.33676715761724,5.50145533397177,2.31772852775567,2.38925169398115,NA,"o"
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_149","BA_S","Shallow","offshore","Menc",-125,224.69164,224.29406,5.41472897333672,5.41295795878584,2.3515869141218,2.35081777227498,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_150","BA_S","Shallow","offshore","Menc",-125,94.81035,100.01013,4.55187858051677,4.60527148085759,1.97685574981204,2.00004399180287,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_151","BA_S","Shallow","offshore","Menc",-125,355.78281,302.90103,5.87432046040523,5.71340611848961,2.55118496088536,2.48130075013231,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_152","BA_S","Shallow","offshore","Menc",-125,210.11579,188.76237,5.34765875971523,5.24048892240556,2.32245869044591,2.27591542147585,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_153","BA_S","Shallow","offshore","Abra",-125,600.99901,652.03468,6.39859328727928,6.48009775069615,2.77887375660858,2.81427069532101,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_154","BA_S","Shallow","offshore","Gspp",-125,25.63709,30.49429,3.2440401310717,3.41753945297205,1.40886872799714,1.48421852611242,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_155","BA_S","Shallow","offshore","Acor",-125,644.5728,697.10031,6.46858777177989,6.54692931719172,2.80927197499086,2.84329527586699,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_156","BA_S","Shallow","offshore","Pver",-125,136.98374,150.78987,4.91986223265298,5.0158872782512,2.1366690193654,2.17837216679322,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_157","BA_S","Shallow","offshore","Adgt",-125,123.88222,152.81936,4.81933127551272,5.02925657027714,2.09300897941894,2.18417837654703,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_158","BA_S","Shallow","offshore","Gspp",-125,8.58955,5.27912,2.15054634812802,1.66375941716107,0.933970412069188,0.722561534087624,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_159","BA_S","Shallow","offshore","Adgt",-125,20.3421,34.02097,3.01269263012879,3.52697709920086,1.30839578493553,1.53174669198207,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_160","BA_S","Shallow","offshore","Adgt",-125,100.45576,129.25694,4.60971743157813,4.86180220633776,2.00197484366761,2.11145387031754,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_161","BA_S","Shallow","offshore","Acor",-125,232.26805,253.73042,5.44789209265038,5.53627236481724,2.36598947384242,2.40437253835359,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_162","BA_S","Shallow","offshore","Acor",-125,442.1213,544.32467,6.09158427881661,6.29954588868274,2.64554143833865,2.73585801795123,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_163","BA_S","Shallow","offshore","Acor",-125,116.18665,151.72808,4.75519794969374,5.02208997140054,2.06515622990965,2.18106596220091,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_164","BA_S","Shallow","offshore","Adgt",-125,209.82721,224.62673,5.3462843825001,5.41444004679916,2.32186180600533,2.35146143492086,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_165","BA_S","Shallow","offshore","Adgt",-125,197.75951,245.07744,5.28705169651545,5.5015742422341,2.29613737733388,2.38930333518334,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_166","BA_S","Shallow","offshore","Acor",-125,87.32338,89.06,4.46961823913233,4.48931029989356,1.9411305374693,1.9496826907952,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P3","OCCH_BA1S_P3_167","BA_S","Shallow","offshore","Acor",-125,34.0245,38.05283,3.52708085335241,3.63897545736324,1.53179175183756,1.58038696091422,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_168","BA_S","Shallow","offshore","Pmas",-125,58.53756,84.371,4.06966859949312,4.43522374066152,1.7674346159348,1.9261931965756,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_169","BA_S","Shallow","offshore","Pmas",-125,12.66893,17.34427,2.53915253930668,2.85326219247924,1.10273993653152,1.23915602561691,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_170","BA_S","Shallow","offshore","Pmas",-125,17.74183,21.50763,2.87592512826915,3.06840775589821,1.24899841357419,1.33259255661573,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_171","BA_S","Shallow","offshore","Pmas",-125,93.73045,106.721,4.54042310977109,4.67021795243826,1.97188070207959,2.02824988602944,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_172","BA_S","Shallow","offshore","Pmas",-125,38.91837,41.76858,3.66146637565969,3.73214438224053,1.5901546426233,1.62084971087328,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_173","BA_S","Shallow","offshore","Pmas",-125,23.85764,25.05924,3.17210450146768,3.22124262179336,1.37762748100788,1.39896789551642,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_174","BA_S","Shallow","offshore","Pmas",-125,44.95509,49.11328,3.80566399143673,3.89412946666225,1.65277887145888,1.69119893918827,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_175","BA_S","Shallow","offshore","Pmas",-125,77.37145,72.89597,4.34861784949988,4.28903335627942,1.88858073594378,1.86270351933113,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_176","BA_S","Shallow","offshore","Pmas",-125,42.91394,43.85551,3.75919671487678,3.78090036656842,1.63259838965982,1.64202416582665,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_177","BA_S","Shallow","offshore","Pmas",-125,36.28617,35.61773,3.59143667693948,3.57284354758822,1.55974113089977,1.5516662374212,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_178","BA_S","Shallow","offshore","Abra",-125,89.43252,89.43252,4.49348437442469,4.49348437442469,1.95149546833113,1.95149546833113,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_179","BA_S","Shallow","offshore","Adgt",-125,26.03596,35.07516,3.25947865937465,3.55749318763172,1.41557359564782,1.54499966079687,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_180","BA_S","Shallow","offshore","Gspp",-125,31.36204,35.87167,3.44559824438689,3.57994784747188,1.49640430439276,1.55475159565846,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_181","BA_S","Shallow","offshore","Adgt",-125,63.10087,83.1848,4.14473455709079,4.4210646388292,1.80003534709825,1.92004397678111,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_182","BA_S","Shallow","offshore","Pmas",-125,164.89331,151.5835,5.10529865870012,5.02113662823474,2.21720303594153,2.18065193052465,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_183","BA_S","Shallow","offshore","Adgt",-125,63.73859,76.79481,4.15479018762748,4.34113705974512,1.80440245195239,1.88533187023301,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_184","BA_S","Shallow","offshore","Pmas",-125,44.62516,49.77381,3.79829782552755,3.90748894208034,1.64957978625173,1.69700088564347,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_185","BA_S","Shallow","offshore","Adgt",-125,249.84372,283.0427,5.52083560239327,5.64559776965371,2.39766843761441,2.45185195840591,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_186","BA_S","Shallow","offshore","Acor",-125,489.03297,590.89855,6.19242991051491,6.38164434446471,2.68933813970927,2.77151292427012,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_187","BA_S","Shallow","offshore","Acor",-125,50.58148,38.38632,3.92358550139104,3.64770114612157,1.70399153252973,1.58417647939277,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_188","BA_S","Shallow","offshore","Acor",-125,107.22901,133.7843,4.67496682769853,4.89622880149693,2.03031229635022,2.12640515062589,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_189","BA_S","Shallow","offshore","Adgt",-125,119.59658,114.87143,4.78412424578995,4.74381350293505,2.07771876068613,2.06021202750283,NA,"pm"
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_190","BA_S","Shallow","offshore","Acor",-125,77.85355,107.1245,4.35482949775414,4.67399170946248,1.89127842050413,2.0298888078811,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_191","BA_S","Shallow","offshore","Acor",-125,403.79772,540.47101,6.00091405950321,6.29244100011816,2.60616386241789,2.7327724040531,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_192","BA_S","Shallow","offshore","Acor",-125,25.05189,36.09436,3.22094927378653,3.58613662044626,1.39884049609578,1.55743934561099,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_193","BA_S","Shallow","offshore","Adgt",-125,319.29409,336.5202,5.76611259031048,5.81865817700075,2.50419088000471,2.52701113835266,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_194","BA_S","Shallow","offshore","Acor",-125,195.63497,207.42917,5.27625052485198,5.3347899320002,2.29144648808235,2.31686982958071,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_195","BA_S","Shallow","offshore","Gspp",-125,25.53931,28.8375,3.24021883379465,3.36167662349987,1.40720915967601,1.45995760752915,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_196","BA_S","Shallow","offshore","Acor",-125,21.56518,18.47095,3.07107997692331,2.9161992276475,1.33375308746136,1.26648923269783,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_197","BA_S","Shallow","offshore","Plat",-125,44.73691,51.61299,3.80079888796383,3.94377338499131,1.65066598386671,1.71275901897864,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_198","BA_S","Shallow","offshore","Adgt",-125,28.40319,34.08582,3.34650146280296,3.52888146202867,1.45336711897649,1.53257374624973,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_199","BA_S","Shallow","offshore","Pdam",-125,312.90004,279.30128,5.7458837785112,5.63229105582642,2.49540561866482,2.44607292601845,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_200","BA_S","Shallow","offshore","Acor",-125,114.24716,127.35397,4.7383641716973,4.84697037486968,2.05784541301621,2.10501248775444,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_201","BA_S","Shallow","offshore","Pver",-125,181.53137,191.20352,5.2014284762358,5.25333841048968,2.25895168524365,2.28149588324607,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_202","BA_S","Shallow","offshore","Pver",-125,76.97239,89.1782,4.34344678612301,4.4906366150979,1.88633497165364,1.95025870216971,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_203","BA_S","Shallow","offshore","Spis",-125,18.46572,27.93727,2.9159160402332,3.32996163967771,1.26636624596646,1.44618396506153,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_204","BA_S","Shallow","offshore","Pver",-125,144.793,172.44425,4.97530513624164,5.15007399582899,2.16074756645465,2.23664871778196,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_205","BA_S","Shallow","offshore","Pdam",-125,292.41382,327.32861,5.6781699907806,5.79096458984701,2.46599789430465,2.51498396626769,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_206","BA_S","Shallow","offshore","Acor",-125,306.21362,405.33759,5.72428296296589,6.0047202754476,2.48602450366888,2.60781688099947,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_207","BA_S","Shallow","offshore","Spis",-125,216.21822,241.2662,5.37628817547481,5.48590088822368,2.33489228773041,2.38249648402369,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_208","BA_S","Shallow","offshore","Pdam",-125,242.22179,257.81333,5.48985379404165,5.55223579591776,2.38421320920792,2.41130536839279,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_209","BA_S","Shallow","offshore","Lobo_sp",-125,41.21308,39.82494,3.71875568169888,3.68449334920364,1.61503507210819,1.60015513016837,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_210","BA_S","Shallow","offshore","Menc",-125,348.14967,250.80243,5.85263247352081,5.52466549770704,2.54176598785787,2.39933174001545,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_211","BA_S","Shallow","offshore","Menc",-125,123.03736,102.40726,4.81248804909021,4.62895760852973,2.09003700394522,2.01033074634854,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_212","BA_S","Shallow","offshore","Abra",-125,121.69609,181.91819,4.8015268712933,5.20355708052441,2.08527662491287,2.25987612634035,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_213","BA_S","Shallow","offshore","Abra",-125,200.04063,206.35477,5.29852049591587,5.32959687199636,2.30111821362754,2.31461451227685,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_214","BA_S","Shallow","offshore","Menc",-125,619.34857,620.3261,6.42866823212534,6.43024530750852,2.79193513919877,2.79262005433523,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_215","BA_S","Shallow","offshore","Menc",-125,87.18739,68.95134,4.46805971036614,4.2334010384232,1.94045367702626,1.83854271067069,NA,NA
"OCCH","OCCH_BA1S","OCCH_BA1S_P4","OCCH_BA1S_P4_216","BA_S","Shallow","offshore","Pmas",-125,93.72066,90.619,4.54031865586832,4.50666390408651,1.971835338326,1.95721926533734,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_217","BA_S","Shallow","offshore","Pdam",-125,75.57195,91.81109,4.32508518259015,4.51973309643019,1.87836062856042,1.96289514345513,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_218","BA_S","Shallow","offshore","Pdam",-125,101.36267,127.55156,4.61870487741812,4.84852067501087,2.00587804180232,2.10568577455105,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_219","BA_S","Shallow","offshore","Menc",-125,202.00635,228.13636,5.30829913255068,5.42994352035719,2.30536502155858,2.35819450793744,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_220","BA_S","Shallow","offshore","Gspp",-125,13.37755,10.83098,2.59357792881547,2.38241054630033,1.12637658287063,1.03466775388635,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_221","BA_S","Shallow","offshore","Lobo_sp",-125,26.5311,30.66288,3.27831762978539,3.42305280249599,1.42375525654194,1.48661294338747,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_222","BA_S","Shallow","offshore","Menc",-125,131.08176,98.67888,4.87582125065533,4.59187094177915,2.11754226390622,1.99422421162657,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_223","BA_S","Shallow","offshore","Lobo_sp",-125,298.12271,262.68719,5.69750518027138,5.57096393265519,2.47439506040705,2.41943889483419,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_224","BA_S","Shallow","offshore","Menc",-125,513.13716,563.17442,6.24054317785526,6.33358938477827,2.71023346622152,2.75064292045021,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_225","BA_S","Shallow","offshore","Pmas",-125,117.06253,67.72496,4.76270823647763,4.21545479734714,2.0684179060174,1.83074875720045,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_226","BA_S","Shallow","offshore","Adgt",-125,209.54917,251.05163,5.34495841349471,5.52565861519017,2.32128594498311,2.39976304545825,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_227","BA_S","Shallow","offshore","Abra",-125,1001.60987,2050.98696,6.90936385453051,7.62607640017796,3.00069859548438,3.3119628991699,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_228","BA_S","Shallow","offshore","Lobo_sp",-125,88.78363,85.77724,4.48620228615731,4.45175370323885,1.94833289757987,1.933372068109,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_229","BA_S","Shallow","offshore","Plat",-125,467.58783,601.52919,6.14758720274083,6.39947506291556,2.66986319916939,2.77925670690169,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_230","BA_S","Shallow","offshore","Acor",-125,303.55155,379.00604,5.7155514478062,5.9375521416309,2.48223245481637,2.57864613112314,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_231","BA_S","Shallow","offshore","Acor",-125,340.84009,441.88791,5.83141342301324,6.0910562526314,2.5325506713112,2.64531211948012,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_232","BA_S","Shallow","offshore","Gspp",-125,332.08633,348.55449,5.805394965235,5.8537945737889,2.52125099867048,2.54227068159172,"pm",NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_233","BA_S","Shallow","offshore","Spis",-125,76.44245,95.94431,4.33653817014049,4.56376791897565,1.88333459785484,1.98201922389821,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_234","BA_S","Shallow","offshore","Lobo_sp",-125,104.35283,102.17224,4.64777775342379,4.62666001660691,2.01850423142464,2.00933291485479,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_235","BA_S","Shallow","offshore","Plat",-125,197.40499,211.81384,5.28525740530197,5.35570777569721,2.29535812656094,2.32595433367164,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_236","BA_S","Shallow","offshore","Menc",-125,409.88786,416.90929,6.01588361009195,6.03286866815971,2.61266505563515,2.62004157262878,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_237","BA_S","Shallow","offshore","Adgt",-125,37.51768,32.24705,3.62481228853754,3.47342656618967,1.57423597484695,1.50848999099233,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_238","BA_S","Shallow","offshore","Spis",-125,311.05637,326.94124,5.739974149774,5.78978046056072,2.49283909951416,2.51446970545279,NA,"pm"
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_239","BA_S","Shallow","offshore","Gspp",-125,179.7382,172.80582,5.19150134771474,5.15216853635833,2.25464038810581,2.23755836517598,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_240","BA_S","Shallow","offshore","Adgt",-125,155.67563,184.90816,5.04777454764289,5.21985926938252,2.19222063193299,2.26695607700437,NA,NA
"OCCH","OCCH_BA2S","OCCH_BA2S_P1","OCCH_BA2S_P1_241","BA_S","Shallow","offshore","Spis",-125,76.65052,99.16378,4.33925638937831,4.5967728266502,1.88451510547043,1.99635307317699,NA,NA
